Date,VBTIX,GE,WMT,IBM,SPX
2007-09-03,75.53,37.3638,43.63,116.69,1473.99
2007-09-04,75.19,37.5272,43.3,118.19,1489.42
2007-09-05,75.48,37.2484,42.45,117.88,1472.29
2007-09-06,75.34,37.8732,42.76,117.62,1478.55
2007-09-07,75.81,37.2484,42.39,115.55,1453.55
2007-09-10,76.03,37.6714,42.27,115.8,1451.7
2007-09-11,75.85,37.9694,42.94,117.35,1471.49
2007-09-12,75.73,38.3539,42.71,116,1471.56
2007-09-13,75.54,38.9402,43.06,115.95,1483.95
2007-09-14,75.55,38.7864,43.32,115.13,1484.25
2007-09-17,75.61,38.623,43.32,114.52,1476.65
2007-09-18,75.82,40.0649,44.44,116.63,1519.78
2007-09-19,75.7,40.1514,44.75,116.67,1529.03
2007-09-20,75.16,39.6419,44.32,116.86,1518.75
2007-09-21,75.48,39.6516,44.23,116.78,1525.75
2007-09-24,75.43,39.267,43.97,116.25,1517.73
2007-09-25,75.48,39.5074,43.16,116.51,1517.21
2007-09-26,75.5,39.6708,43.3,117.3,1525.42
2007-09-27,75.66,39.7861,43.61,117.71,1531.38
2007-09-28,75.69,39.7957,43.65,117.8,1526.75
2007-10-01,75.36,40.3917,44.47,119.03,1547.03
2007-10-02,75.63,40.4878,44.87,118.36,1546.63
2007-10-03,75.59,39.9399,45.13,116.4,1539.59
2007-10-04,75.67,40.0841,45,115.69,1542.84
2007-10-05,75.35,40.1514,45.37,116.3,1557.59
2007-10-08,75.57,39.9207,45.27,117.77,1552.58
2007-10-09,75.32,40.3917,45.21,118.3,1565.15
2007-10-10,75.4,40.1898,45.59,118.62,1562.47
2007-10-11,75.47,39.988,46.9,118.05,1554.41
2007-10-12,75.35,39.4401,47.06,117.81,1561.8
2007-10-15,75.29,39.2382,46.45,118.03,1548.71
2007-10-16,75.45,39.1902,45.86,119.6,1538.53
2007-10-17,75.83,39.4112,45.99,115.78,1541.24
2007-10-18,75.93,39.2094,45.89,114.8,1540.08
2007-10-19,76.29,38.4884,44.98,112.28,1500.63
2007-10-22,76.24,38.6134,45.25,113.37,1506.33
2007-10-23,76.218,38.9114,43.93,114.68,1519.59
2007-10-24,76.52,38.6711,43.87,112.95,1515.88
2007-10-25,76.46,38.6038,43.88,112.81,1514.4
2007-10-26,76.35,38.8153,44.64,113.73,1535.28
2007-10-29,76.36,38.9883,45.01,114.8,1540.98
2007-10-30,76.38,38.9114,45.37,114.12,1531.02
2007-10-31,76.1,39.565,45.21,116.12,1549.38
2007-11-01,76.25,38.7768,44.03,113.65,1508.44
2007-11-02,76.34,38.7672,44.19,114.59,1509.65
2007-11-05,76.12,38.6422,44.03,113.4,1502.17
2007-11-06,76,38.623,44.29,113.17,1520.27
2007-11-07,76.11,37.5656,43.93,111.08,1475.62
2007-11-08,76.2,37.508,43.62,106.11,1474.77
2007-11-09,76.3001,36.8928,42.9,100.254,1453.7
2007-11-12,76.47,36.7678,43.32,101.45,1439.18
2007-11-13,76.24,37.6906,45.97,105.27,1481.05
2007-11-14,76.24,37.4984,46.51,103.44,1470.58
2007-11-15,76.51,36.8255,46.2,103.6,1451.15
2007-11-16,76.48,37.1523,46.34,104.79,1458.74
2007-11-19,76.7,36.6813,45.47,102.22,1433.27
2007-11-20,76.53,36.5659,45.5,103.42,1439.7
2007-11-21,77,35.7297,44.86,102.22,1416.77
2007-11-22,77,35.7297,44.86,102.22,1416.77
2007-11-23,76.85,36.2103,45.73,104.05,1440.7
2007-11-26,77.45,35.3067,45.03,101.97,1407.22
2007-11-27,77.04,35.9988,45.83,103.83,1428.23
2007-11-28,76.96,36.9697,47.23,107.37,1469.02
2007-11-29,77.3,36.6621,47.54,107.5,1469.72
2007-11-30,77.302,36.8062,47.9,105.18,1481.14
2007-12-03,77.37,35.4989,47.87,105.83,1472.42
2007-12-04,77.3296,34.8453,48.19,106.63,1462.79
2007-12-05,77.16,35.2875,48.9,108.16,1485.01
2007-12-06,76.76,35.8162,49.27,109.7,1507.34
2007-12-07,76.51,35.7873,49.02,108.86,1504.66
2007-12-10,76.3699,35.9603,49.43,109.39,1515.96
2007-12-11,76.88,35.5951,49.03,106.99,1477.65
2007-12-12,76.73,35.8066,48.23,108.47,1486.59
2007-12-13,76.34,36.1237,48.33,108.18,1488.41
2007-12-14,76.17,35.4797,47.63,105.77,1467.95
2007-12-17,76.49,35.0664,47.83,104.53,1445.9
2007-12-18,76.67,35.374,48.24,106.31,1454.98
2007-12-19,76.9901,35.1529,48.08,107.14,1453
2007-12-20,77,35.1048,47.85,108.84,1460.12
2007-12-21,76.49,35.7008,48.21,111.05,1484.46
2007-12-24,76.27,36.0757,48.74,111.65,1496.45
2007-12-25,76.27,36.0757,48.74,111.65,1496.45
2007-12-26,76.04,36.0949,48.38,111.56,1497.66
2007-12-27,76.34,35.7489,47.77,109.6,1476.37
2007-12-28,76.72,35.8931,48.08,110.09,1478.49
2007-12-31,77.38,35.6335,47.53,108.1,1468.35
2008-01-01,77.38,35.6335,47.53,108.1,1468.35
2008-01-02,77.36,35.3355,46.9,104.69,1447.16
2008-01-03,77.46,35.374,46.38,104.9,1447.16
2008-01-04,77.55,34.6434,45.72,101.13,1411.63
2008-01-07,77.57,34.778,46.56,100.05,1416.18
2008-01-08,77.65,34.0282,45.97,97.59,1390.19
2008-01-09,77.56,34.4127,46.9,98.31,1409.13
2008-01-10,77.53,34.5281,48.4,99.92,1420.33
2008-01-11,77.77,33.8072,47.72,97.67,1401.02
2008-01-14,77.87,34.0859,47.67,102.93,1416.25
2008-01-15,78.15,33.192,46.99,101.83,1380.95
2008-01-16,78,33.2208,47.49,101.63,1373.2
2008-01-17,78.32,31.9231,47.48,101.1,1333.25
2008-01-18,78.2801,32.9805,47.58,103.4,1325.19
2008-01-21,78.2801,32.9805,47.58,103.4,1325.19
2008-01-22,78.77,32.7305,49.2042,101.22,1310.5
2008-01-23,78.64,33.2496,50.16,106.1,1338.6
2008-01-24,78.13,33.3073,48.91,106.91,1352.07
2008-01-25,78.65,32.6825,48.09,104.52,1330.6
2008-01-28,78.37,33.3746,48.71,104.98,1353.97
2008-01-29,78.26,33.413,49.01,106.1,1362.3
2008-01-30,78.29,33.582,49.16,105.65,1355.81
2008-01-31,78.35,33.9898,50.74,107.11,1378.55
2008-02-01,78.314,34.7588,51.18,109.08,1395.42
2008-02-04,78.03,33.9994,50.07,107.93,1380.82
2008-02-05,78.24,32.8844,49.56,105.02,1336.64
2008-02-06,78.08,32.8747,48.83,103.59,1326.45
2008-02-07,77.6,32.9036,49.84,102.34,1336.91
2008-02-08,77.83,32.5287,48.76,103.27,1331.29
2008-02-11,78,32.6921,49.6,105.14,1339.13
2008-02-12,77.87,33.0381,50.25,106.53,1348.86
2008-02-13,77.45,33.6245,50.66,108.42,1367.21
2008-02-14,77.09,33.0574,49.97,106.13,1348.86
2008-02-15,77.21,33.0381,49.44,106.16,1349.99
2008-02-18,77.21,33.0381,49.44,106.16,1349.99
2008-02-19,76.5,32.9516,49.66,105,1348.78
2008-02-20,76.561,33.0285,49.7,107.85,1360.03
2008-02-21,77.2001,32.3845,49.79,106.93,1342.53
2008-02-22,77.01,32.2499,49.97,108.07,1353.11
2008-02-25,76.63,32.8844,50.33,110.08,1371.8
2008-02-26,76.92,32.6248,51.4,114.38,1381.29
2008-02-27,77.06,32.7017,51.43,116.46,1380.02
